user_id,plan,signup_date,churn_date,monthly_fee,country,is_churned,customer_lifetime_days
1039,Basic,2023-04-18,,399.0,Unknown,0,1020
1040,Standard,2023-09-10,,399.0,India,0,875
1041,Premium,2023-02-24,2024-02-03,799.0,India,1,344
1042,Premium,2023-06-15,,799.0,Unknown,0,962
1043,Basic,2023-04-23,2024-01-22,199.0,Australia,1,274
1044,Premium,2023-06-13,,399.0,India,0,964
1045,Basic,2023-12-06,,199.0,Germany,0,788
1046,Basic,2023-02-01,,399.0,US,0,1096
1047,Basic,2023-08-27,2024-02-21,399.0,UK,1,178
1048,Standard,2023-06-03,,199.0,Australia,0,974
1049,Basic,2023-04-21,,199.0,Unknown,0,1017
1050,Basic,2023-02-18,2023-02-27,399.0,Germany,1,9
1051,Unknown,2023-08-30,,399.0,Australia,0,886
1052,Basic,2023-02-17,,199.0,UK,0,1080
1053,Standard,2023-03-02,2024-02-10,799.0,Australia,1,345
1054,Premium,2023-03-22,,199.0,Australia,0,1047
1055,Basic,2023-04-16,,399.0,Unknown,0,1022
1056,Basic,2023-04-04,,199.0,US,0,1034
1057,Standard,2023-01-23,,199.0,Australia,0,1105
1058,Basic,2023-05-27,2023-11-10,199.0,UK,1,167
1059,Basic,2023-04-16,,199.0,Australia,0,1022
1060,Standard,2023-03-22,,199.0,Germany,0,1047
1061,Basic,2023-08-21,,399.0,UK,0,895
1062,Basic,2023-04-19,,799.0,Unknown,0,1019
1063,Basic,2023-09-13,,199.0,Australia,0,872
1064,Standard,2023-08-15,,199.0,Australia,0,901
1065,Premium,2023-05-02,,399.0,UK,0,1006
1066,Standard,2023-10-30,,399.0,Unknown,0,825
1067,Basic,2023-09-25,2024-01-07,399.0,Germany,1,104
1068,Premium,2023-05-10,2024-01-24,399.0,Germany,1,259
1069,Basic,2023-05-25,,399.0,India,0,983
1070,Premium,2023-01-17,,799.0,Germany,0,1111
1071,Basic,2023-09-09,2023-12-17,399.0,Germany,1,99
1072,Premium,2023-05-24,2023-11-19,799.0,Unknown,1,179
1073,Premium,2023-07-05,,199.0,Australia,0,942
1074,Standard,2023-11-25,,399.0,Unknown,0,799
1075,Basic,2023-10-11,2024-03-17,399.0,India,1,158
1076,Standard,2023-03-18,,199.0,India,0,1051
1077,Standard,2023-06-02,,399.0,UK,0,975
1078,Standard,2023-11-19,,799.0,US,0,805
1079,Standard,2023-08-24,2023-10-17,199.0,UK,1,54
1080,Basic,2023-10-12,,199.0,Germany,0,843
1081,Basic,2023-06-01,,199.0,Unknown,0,976
1082,Premium,2023-06-28,,399.0,Unknown,0,949
1083,Basic,2023-11-14,,199.0,Unknown,0,810
1084,Unknown,2023-04-05,2024-02-23,399.0,Germany,1,324
1085,Standard,2023-06-03,,399.0,Unknown,0,974
1086,Basic,2023-01-19,,199.0,Germany,0,1109
1087,Premium,2023-07-07,,399.0,India,0,940
1088,Basic,2023-07-17,,399.0,UK,0,930
1089,Standard,2023-03-30,,399.0,UK,0,1039
1090,Standard,2023-12-18,,399.0,UK,0,776
1091,Premium,2023-04-04,,399.0,Australia,0,1034
1092,Basic,2023-09-04,,199.0,Australia,0,881
1093,Premium,2023-01-15,2023-07-20,399.0,India,1,186
1094,Standard,2023-02-07,2024-02-14,199.0,UK,1,372
1095,Basic,2023-01-15,,199.0,Australia,0,1113
1096,Basic,2023-06-13,,399.0,UK,0,964
1097,Unknown,2023-12-21,,199.0,US,0,773
1098,Premium,2023-02-11,,799.0,Germany,0,1086
1099,Standard,2023-07-06,,199.0,India,0,941
1100,Basic,2023-05-26,,399.0,India,0,982
1101,Unknown,2023-09-21,,199.0,Germany,0,864
1102,Basic,2023-04-30,,399.0,India,0,1008
1103,Basic,2023-11-04,,199.0,Unknown,0,820
1104,Standard,2023-05-06,,199.0,Germany,0,1002
1105,Standard,2023-01-24,,199.0,Unknown,0,1104
1106,Basic,2023-09-15,,199.0,US,0,870
1107,Basic,2023-10-29,,799.0,US,0,826
1108,Basic,2023-10-01,2024-02-04,799.0,Unknown,1,126
1109,Basic,2023-08-23,,199.0,US,0,893
1110,Basic,2023-08-03,,199.0,India,0,913
1111,Basic,2023-09-13,,799.0,US,0,872
1112,Basic,2023-01-12,,399.0,India,0,1116
1113,Basic,2023-02-07,,199.0,Unknown,0,1090
1114,Basic,2023-04-16,,199.0,Germany,0,1022
1115,Premium,2023-12-06,,399.0,US,0,788
1116,Basic,2023-03-15,,399.0,Australia,0,1054
1117,Basic,2023-06-13,,399.0,India,0,964
1118,Standard,2023-04-10,,199.0,US,0,1028
1119,Premium,2023-12-18,,399.0,US,0,776
1120,Basic,2023-06-20,,399.0,Australia,0,957
1121,Basic,2023-11-16,,199.0,Unknown,0,808
1122,Standard,2023-01-28,,399.0,UK,0,1100
1123,Premium,2023-11-14,,199.0,India,0,810
1124,Premium,2023-07-23,,199.0,India,0,924
1125,Standard,2023-09-18,,399.0,Germany,0,867
1126,Standard,2023-12-13,,799.0,Australia,0,781
1127,Basic,2023-05-28,,399.0,Germany,0,980
1128,Basic,2023-02-15,,199.0,India,0,1082
1129,Basic,2023-03-21,,799.0,Germany,0,1048
1130,Premium,2023-06-23,,399.0,Australia,0,954
1131,Standard,2023-04-09,,799.0,UK,0,1029
1132,Basic,2023-07-18,2024-03-05,199.0,Australia,1,231
1133,Basic,2023-02-22,,399.0,India,0,1075
1134,Basic,2023-05-22,2023-09-18,399.0,Australia,1,119
1135,Premium,2023-10-18,,399.0,India,0,837
1136,Basic,2023-02-14,2023-12-08,799.0,US,1,297
1137,Basic,2023-07-06,,399.0,Australia,0,941
1138,Basic,2023-02-28,,399.0,India,0,1069
1139,Basic,2023-05-09,,199.0,Australia,0,999
1140,Standard,2023-07-02,,199.0,Unknown,0,945
1141,Standard,2023-08-19,,199.0,Australia,0,897
1142,Standard,2023-05-04,,399.0,Unknown,0,1004
1143,Unknown,2023-02-25,2023-04-12,399.0,Unknown,1,46
1144,Premium,2023-04-20,,199.0,Germany,0,1018
1145,Basic,2023-05-14,,199.0,Unknown,0,994
1146,Basic,2023-06-07,,399.0,US,0,970
1147,Basic,2023-11-07,,399.0,India,0,817
1148,Basic,2023-09-06,,199.0,Germany,0,879
1149,Premium,2023-04-16,,399.0,Australia,0,1022
1150,Premium,2023-11-07,,399.0,Unknown,0,817
1151,Basic,2023-12-17,,199.0,Germany,0,777
1152,Premium,2023-12-26,,199.0,UK,0,768
1153,Standard,2023-08-19,,799.0,Australia,0,897
1154,Basic,2023-05-13,,799.0,Germany,0,995
1155,Standard,2023-02-03,,399.0,Unknown,0,1094
1156,Standard,2023-09-20,2023-11-04,199.0,Australia,1,45
1157,Standard,2023-01-21,2023-06-20,199.0,Unknown,1,150
1158,Unknown,2023-09-22,,199.0,India,0,863
1159,Premium,2023-05-18,2023-06-16,399.0,UK,1,29
1160,Basic,2023-03-22,2023-05-21,399.0,India,1,60
1161,Basic,2023-04-20,,399.0,UK,0,1018
1162,Basic,2023-07-25,,799.0,UK,0,922
1163,Basic,2023-11-27,,799.0,UK,0,797
1164,Basic,2023-06-19,,199.0,India,0,958
1165,Basic,2023-06-15,,199.0,US,0,962
1166,Premium,2023-05-04,,399.0,Germany,0,1004
1167,Basic,2023-05-19,,199.0,India,0,989
1168,Basic,2023-02-26,,399.0,Australia,0,1071
1169,Standard,2023-02-09,2023-02-26,199.0,US,1,17
1170,Standard,2023-04-14,,399.0,US,0,1024
1171,Basic,2023-05-28,2023-08-14,399.0,Germany,1,78
1172,Premium,2023-09-11,,399.0,India,0,874
1173,Basic,2023-05-11,2024-01-29,199.0,Unknown,1,263
1174,Basic,2023-05-03,,799.0,Unknown,0,1005
1175,Standard,2023-04-26,,199.0,India,0,1012
1176,Basic,2023-05-29,,199.0,Unknown,0,979
1177,Standard,2023-08-14,,399.0,US,0,902
1178,Premium,2023-03-26,2023-08-16,199.0,Australia,1,143
1179,Premium,2023-03-01,2023-09-06,799.0,India,1,189
1180,Premium,2023-07-21,,199.0,Unknown,0,926
1181,Basic,2023-12-25,,799.0,India,0,769
1182,Basic,2023-02-01,,199.0,India,0,1096
1183,Premium,2023-11-18,2024-02-17,399.0,UK,1,91
1184,Premium,2023-11-10,,199.0,Australia,0,814
1185,Standard,2023-11-29,,399.0,Unknown,0,795
1186,Standard,2023-02-23,,399.0,UK,0,1074
1187,Basic,2023-09-09,,799.0,India,0,876
1188,Basic,2023-07-11,,799.0,US,0,936
1189,Basic,2023-07-07,,399.0,UK,0,940
1190,Premium,2023-11-12,,199.0,UK,0,812
1191,Basic,2023-06-14,,199.0,India,0,963
1192,Unknown,2023-06-03,,399.0,Germany,0,974
1193,Basic,2023-01-25,,199.0,Australia,0,1103
1194,Premium,2023-04-30,,399.0,Australia,0,1008
1195,Standard,2023-09-17,,199.0,Germany,0,868
1196,Basic,2023-12-25,,199.0,UK,0,769
1197,Standard,2023-08-07,2023-08-22,199.0,Germany,1,15
1198,Standard,2023-10-13,,199.0,UK,0,842
1199,Standard,2023-04-04,,799.0,Germany,0,1034
1200,Standard,2023-07-14,,199.0,US,0,933
1201,Standard,2023-03-24,,399.0,UK,0,1045
1202,Premium,2023-12-20,,399.0,US,0,774
1203,Basic,2023-09-05,,399.0,Australia,0,880
1204,Unknown,2023-09-26,,399.0,UK,0,859
1205,Standard,2023-01-26,,799.0,Germany,0,1102
1206,Basic,2023-04-01,2024-01-17,199.0,Australia,1,291
1207,Unknown,2023-10-27,,399.0,US,0,828
1208,Basic,2023-04-16,,799.0,India,0,1022
1209,Basic,2023-05-13,,799.0,Germany,0,995
1210,Standard,2023-04-07,,399.0,Germany,0,1031
1211,Premium,2023-06-02,,399.0,UK,0,975
1212,Basic,2023-01-19,2023-10-06,799.0,Australia,1,260
1213,Basic,2023-06-27,2024-01-02,799.0,US,1,189
1214,Standard,2023-11-18,2024-03-21,199.0,Unknown,1,124
1215,Standard,2023-02-07,2023-12-04,799.0,India,1,300
1216,Standard,2023-03-19,,199.0,UK,0,1050
1217,Basic,2023-07-11,,199.0,Unknown,0,936
1218,Premium,2023-01-01,,199.0,India,0,1127
1219,Premium,2023-06-22,2023-10-14,799.0,Unknown,1,114
1220,Premium,2023-02-22,,799.0,Unknown,0,1075
1221,Premium,2023-05-09,,199.0,US,0,999
1222,Standard,2023-10-04,,199.0,Unknown,0,851
1223,Standard,2023-01-06,,399.0,Germany,0,1122
1224,Premium,2023-09-06,,199.0,Australia,0,879
1225,Basic,2023-02-27,,199.0,Australia,0,1070
1226,Standard,2023-06-16,2024-02-25,199.0,US,1,254
1227,Premium,2023-08-02,,199.0,Germany,0,914
1228,Premium,2023-09-15,,399.0,Australia,0,870
1229,Basic,2023-01-30,,399.0,UK,0,1098
1230,Basic,2023-04-26,,799.0,UK,0,1012
1231,Premium,2023-09-13,2024-01-29,199.0,India,1,138
1232,Premium,2023-07-04,,199.0,UK,0,943
1233,Basic,2023-01-31,,399.0,US,0,1097
1234,Standard,2023-01-14,,799.0,Germany,0,1114
1235,Premium,2023-08-12,,199.0,UK,0,904
1236,Premium,2023-04-10,,199.0,Unknown,0,1028
1237,Standard,2023-08-04,,199.0,Australia,0,912
1238,Basic,2023-04-26,,799.0,UK,0,1012
1239,Basic,2023-04-18,2024-02-23,199.0,US,1,311
1240,Basic,2023-12-20,,799.0,Unknown,0,774
1241,Basic,2023-08-15,2023-11-17,199.0,UK,1,94
1242,Basic,2023-06-22,,199.0,Australia,0,955
1243,Standard,2023-06-22,,199.0,Unknown,0,955
1244,Standard,2023-10-05,2024-02-20,199.0,UK,1,138
1245,Basic,2023-06-01,,399.0,Unknown,0,976
1246,Premium,2023-06-22,,199.0,India,0,955
1247,Basic,2023-10-23,,399.0,Germany,0,832
1248,Basic,2023-09-18,,199.0,Unknown,0,867
1249,Standard,2023-10-02,,799.0,US,0,853
1250,Standard,2023-07-28,,199.0,US,0,919
1251,Basic,2023-06-01,,199.0,Germany,0,976
1252,Premium,2023-12-27,,799.0,Unknown,0,767
1253,Standard,2023-09-27,,399.0,Unknown,0,858
1254,Standard,2023-03-09,,199.0,Germany,0,1060
1255,Basic,2023-01-29,2023-05-08,199.0,Germany,1,99
1256,Standard,2023-12-29,,799.0,Germany,0,765
1257,Basic,2023-08-12,,199.0,Unknown,0,904
1258,Basic,2023-07-30,,399.0,India,0,917
1259,Standard,2023-09-06,,199.0,US,0,879
1260,Standard,2023-07-21,,199.0,US,0,926
1261,Standard,2023-05-17,,199.0,India,0,991
1262,Basic,2023-08-17,,799.0,Germany,0,899
1263,Basic,2023-11-23,,399.0,Unknown,0,801
1264,Unknown,2023-12-24,,799.0,US,0,770
1265,Premium,2023-07-20,,399.0,Unknown,0,927
1266,Premium,2023-12-14,,199.0,UK,0,780
1267,Basic,2023-11-29,,399.0,Unknown,0,795
1268,Basic,2023-08-10,,799.0,Germany,0,906
1269,Basic,2023-04-06,,199.0,UK,0,1032
1270,Premium,2023-04-20,,399.0,Unknown,0,1018
1271,Basic,2023-04-02,2023-10-03,199.0,Australia,1,184
1272,Basic,2023-11-22,,199.0,India,0,802
1273,Basic,2023-01-06,,399.0,Australia,0,1122
1274,Standard,2023-03-13,,799.0,Australia,0,1056
1275,Standard,2023-01-29,,199.0,Unknown,0,1099
1276,Premium,2023-04-30,2023-11-16,199.0,Australia,1,200
1277,Basic,2023-09-24,,399.0,India,0,861
1278,Basic,2023-05-14,,799.0,Germany,0,994
1279,Premium,2023-02-22,,199.0,Germany,0,1075
1280,Basic,2023-02-01,,799.0,US,0,1096
1281,Standard,2023-04-24,,199.0,India,0,1014
1282,Standard,2023-06-12,,399.0,UK,0,965
1283,Basic,2023-01-17,,199.0,Unknown,0,1111
1284,Basic,2023-10-02,2024-02-18,399.0,UK,1,139
1285,Standard,2023-06-16,,199.0,Australia,0,961
1286,Basic,2023-09-27,,199.0,US,0,858
1287,Unknown,2023-02-05,,399.0,Germany,0,1092
1288,Basic,2023-01-01,2024-01-16,399.0,Unknown,1,380
1289,Basic,2023-09-14,,799.0,Germany,0,871
1290,Standard,2023-09-22,,799.0,India,0,863
1291,Basic,2023-12-12,2024-02-13,399.0,Germany,1,63
1292,Unknown,2023-11-03,,199.0,UK,0,821
1293,Basic,2023-04-18,,399.0,Germany,0,1020
1294,Basic,2023-06-27,2023-11-26,799.0,Australia,1,152
1295,Basic,2023-02-13,,399.0,India,0,1084
1296,Standard,2023-08-20,,199.0,US,0,896
1297,Premium,2023-09-07,,199.0,UK,0,878
1298,Basic,2023-02-08,,199.0,Germany,0,1089
1299,Basic,2023-01-20,2023-09-08,199.0,Unknown,1,231
1300,Standard,2023-09-20,,199.0,Germany,0,865
1301,Standard,2023-07-14,2024-02-28,799.0,UK,1,229
1302,Standard,2023-07-10,,199.0,UK,0,937
1303,Basic,2023-01-04,,199.0,India,0,1124
1304,Basic,2023-02-17,,799.0,UK,0,1080
1305,Premium,2023-09-02,,199.0,Australia,0,883
1306,Premium,2023-07-26,,199.0,US,0,921
1307,Basic,2023-07-29,,399.0,UK,0,918
1308,Unknown,2023-09-23,,199.0,US,0,862
1309,Basic,2023-09-08,2023-11-23,199.0,US,1,76
1310,Premium,2023-08-27,,799.0,UK,0,889
1311,Premium,2023-02-10,,399.0,Unknown,0,1087
1312,Standard,2023-01-20,2024-03-08,799.0,Australia,1,413
1313,Standard,2023-05-13,,399.0,UK,0,995
1314,Basic,2023-02-16,,399.0,Australia,0,1081
1315,Premium,2023-09-05,,799.0,Unknown,0,880
1316,Standard,2023-05-18,,799.0,UK,0,990
1317,Standard,2023-01-15,,199.0,UK,0,1113
1318,Standard,2023-12-09,,799.0,UK,0,785
1319,Basic,2023-09-16,2024-01-04,399.0,UK,1,110
1320,Premium,2023-11-10,,199.0,Unknown,0,814
1321,Standard,2023-01-04,,199.0,Unknown,0,1124
1322,Standard,2023-10-25,,399.0,UK,0,830
1323,Basic,2023-06-08,,399.0,Unknown,0,969
1324,Standard,2023-03-30,,399.0,India,0,1039
1325,Basic,2023-12-22,,799.0,US,0,772
1326,Premium,2023-10-02,,799.0,US,0,853
1327,Basic,2023-02-24,2024-01-08,199.0,Germany,1,318
1328,Basic,2023-04-19,,399.0,US,0,1019
1329,Basic,2023-04-23,,199.0,Australia,0,1015
1330,Basic,2023-03-30,,199.0,India,0,1039
1331,Premium,2023-06-30,2023-10-19,799.0,Australia,1,111
1332,Basic,2023-04-01,,799.0,US,0,1037
1333,Standard,2023-06-06,,399.0,Unknown,0,971
1334,Basic,2023-02-04,,199.0,Unknown,0,1093
1335,Basic,2023-03-29,2023-12-19,199.0,Australia,1,265
1336,Basic,2023-01-04,2023-08-12,399.0,Australia,1,220
1337,Basic,2023-05-23,,199.0,Germany,0,985
1338,Standard,2023-12-26,,399.0,UK,0,768
1339,Basic,2023-12-05,,199.0,Australia,0,789
1340,Basic,2023-09-07,,199.0,India,0,878
1341,Standard,2023-06-20,,199.0,UK,0,957
1342,Basic,2023-07-17,,199.0,Unknown,0,930
1343,Unknown,2023-09-24,,199.0,Germany,0,861
1344,Basic,2023-05-30,,199.0,Unknown,0,978
1345,Unknown,2023-09-14,,199.0,Unknown,0,871
1346,Basic,2023-02-15,2023-08-25,399.0,US,1,191
1347,Premium,2023-02-28,,199.0,India,0,1069
1348,Basic,2023-07-17,,399.0,UK,0,930
1349,Basic,2023-11-23,,199.0,India,0,801
1350,Basic,2023-05-19,,399.0,UK,0,989
1351,Standard,2023-03-29,2023-06-06,799.0,Australia,1,69
1352,Basic,2023-01-17,,199.0,Unknown,0,1111
1353,Basic,2023-12-22,,799.0,US,0,772
1354,Standard,2023-01-12,,799.0,Germany,0,1116
1355,Basic,2023-10-15,,399.0,Germany,0,840
1356,Standard,2023-05-19,,199.0,UK,0,989
1357,Basic,2023-06-27,2023-10-12,399.0,UK,1,107
1358,Basic,2023-10-31,,199.0,US,0,824
1359,Premium,2023-02-24,,799.0,India,0,1073
1360,Basic,2023-08-06,,799.0,US,0,910
1361,Basic,2023-04-22,2024-02-06,199.0,Unknown,1,290
1362,Standard,2023-02-07,,399.0,Unknown,0,1090
1363,Premium,2023-11-09,,199.0,Australia,0,815
1364,Basic,2023-12-18,,399.0,US,0,776
1365,Basic,2023-02-17,,199.0,Australia,0,1080
1366,Unknown,2023-07-04,,799.0,India,0,943
1367,Basic,2023-04-29,2024-01-31,199.0,Australia,1,277
1368,Standard,2023-05-27,,199.0,Australia,0,981
1369,Standard,2023-01-29,,199.0,Australia,0,1099
1370,Premium,2023-04-11,,199.0,India,0,1027
1371,Basic,2023-02-08,,199.0,Germany,0,1089
1372,Premium,2023-11-23,2023-12-07,799.0,India,1,14
1373,Standard,2023-03-19,2023-12-20,199.0,Unknown,1,276
1374,Basic,2023-11-22,,399.0,India,0,802
1375,Standard,2023-03-24,,799.0,UK,0,1045
1376,Premium,2023-12-10,,399.0,Australia,0,784
1377,Standard,2023-11-05,,199.0,Unknown,0,819
1378,Basic,2023-09-28,,399.0,Germany,0,857
1379,Basic,2023-03-09,2024-03-20,199.0,UK,1,377
1380,Standard,2023-12-28,,399.0,Australia,0,766
1381,Basic,2023-06-05,,799.0,UK,0,972
1382,Basic,2023-12-28,,199.0,Australia,0,766
1383,Basic,2023-05-01,,399.0,Australia,0,1007
1384,Basic,2023-03-17,,199.0,US,0,1052
1385,Basic,2023-06-05,,399.0,Unknown,0,972
1386,Basic,2023-12-15,,199.0,US,0,779
1387,Standard,2023-01-15,,199.0,Unknown,0,1113
1388,Basic,2023-04-30,,799.0,Germany,0,1008
1389,Basic,2023-02-01,,799.0,Germany,0,1096
1390,Basic,2023-07-06,2023-08-24,199.0,India,1,49
1391,Premium,2023-03-03,,399.0,Germany,0,1066
1392,Basic,2023-10-11,,399.0,UK,0,844
1393,Standard,2023-05-10,,199.0,US,0,998
1394,Premium,2023-12-11,,199.0,Germany,0,783
1395,Premium,2023-03-18,,199.0,Australia,0,1051
1396,Standard,2023-01-04,,399.0,Unknown,0,1124
1397,Standard,2023-10-01,,399.0,Unknown,0,854
1398,Standard,2023-10-23,,799.0,Germany,0,832
1399,Basic,2023-08-24,2023-12-01,199.0,India,1,99
1400,Basic,2023-05-07,,199.0,India,0,1001
1401,Basic,2023-08-24,,399.0,US,0,892
1402,Basic,2023-07-01,,399.0,Germany,0,946
1403,Standard,2023-01-28,,199.0,UK,0,1100
1404,Standard,2023-04-26,2023-10-21,799.0,Unknown,1,178
1405,Basic,2023-11-19,,199.0,India,0,805
1406,Premium,2023-11-10,,799.0,UK,0,814
1407,Basic,2023-01-20,,399.0,Australia,0,1108
1408,Standard,2023-01-08,,199.0,UK,0,1120
1409,Basic,2023-01-10,,799.0,India,0,1118
1410,Premium,2023-03-05,,199.0,Australia,0,1064
1411,Basic,2023-06-08,,199.0,Australia,0,969
1412,Basic,2023-07-26,,399.0,US,0,921
1413,Standard,2023-09-15,,199.0,Germany,0,870
1414,Standard,2023-03-17,,799.0,Australia,0,1052
1415,Standard,2023-07-21,,199.0,Unknown,0,926
1416,Premium,2023-12-25,2024-02-29,199.0,India,1,66
1417,Basic,2023-04-06,,199.0,Unknown,0,1032
1418,Standard,2023-11-14,,399.0,India,0,810
1419,Basic,2023-11-24,,199.0,US,0,800
1420,Premium,2023-12-20,,199.0,Germany,0,774
1421,Standard,2023-07-06,,799.0,Unknown,0,941
1422,Premium,2023-04-22,2023-09-05,199.0,India,1,136
1423,Premium,2023-02-02,,799.0,US,0,1095
1424,Premium,2023-01-17,2023-04-08,399.0,US,1,81
1425,Basic,2023-11-16,2024-02-15,199.0,Germany,1,91
1426,Standard,2023-11-05,,399.0,UK,0,819
1427,Premium,2023-09-16,,199.0,US,0,869
1428,Premium,2023-12-17,,199.0,UK,0,777
1429,Premium,2023-11-26,,799.0,UK,0,798
1430,Basic,2023-01-29,,399.0,India,0,1099
1431,Basic,2023-11-09,,199.0,UK,0,815
1432,Standard,2023-11-12,,799.0,Australia,0,812
1433,Basic,2023-05-28,,399.0,Germany,0,980
1434,Standard,2023-08-14,,799.0,UK,0,902
1435,Basic,2023-10-09,,199.0,Germany,0,846
1436,Basic,2023-11-27,,399.0,Australia,0,797
1437,Standard,2023-02-27,,399.0,US,0,1070
1438,Basic,2023-08-19,,799.0,India,0,897
1439,Basic,2023-03-19,,399.0,India,0,1050
1440,Basic,2023-03-01,2023-11-14,199.0,India,1,258
1441,Premium,2023-09-03,,199.0,India,0,882
1442,Premium,2023-03-27,2024-01-03,399.0,US,1,282
1443,Standard,2023-09-08,,399.0,US,0,877
1444,Standard,2023-05-24,,799.0,Germany,0,984
1445,Unknown,2023-09-30,,399.0,US,0,855
1446,Basic,2023-03-02,,799.0,US,0,1067
1447,Standard,2023-02-27,,399.0,India,0,1070
1448,Basic,2023-10-22,,399.0,Germany,0,833
1449,Standard,2023-06-27,,199.0,UK,0,950
1450,Basic,2023-11-08,,399.0,India,0,816
1451,Basic,2023-07-31,,199.0,UK,0,916
1452,Premium,2023-06-07,,199.0,Australia,0,970
1453,Basic,2023-06-22,,399.0,UK,0,955
1454,Unknown,2023-08-28,,199.0,Germany,0,888
1455,Standard,2023-09-18,,799.0,Unknown,0,867
1456,Standard,2023-04-02,2023-10-23,399.0,Australia,1,204
1457,Standard,2023-06-26,2023-11-28,399.0,Germany,1,155
1458,Unknown,2023-05-03,,199.0,Australia,0,1005
1459,Basic,2023-10-31,,399.0,Australia,0,824
1460,Unknown,2023-02-22,,799.0,US,0,1075
1461,Basic,2023-05-18,,199.0,UK,0,990
1462,Basic,2023-10-11,,799.0,India,0,844
1463,Premium,2023-08-24,2023-09-28,199.0,Australia,1,35
1464,Basic,2023-08-17,,799.0,US,0,899
1465,Standard,2023-04-20,,199.0,UK,0,1018
1466,Premium,2023-04-23,,399.0,India,0,1015
1467,Basic,2023-03-29,2023-10-14,199.0,UK,1,199
1468,Standard,2023-05-12,2023-11-06,399.0,US,1,178
1469,Standard,2023-10-18,2024-02-11,199.0,US,1,116
1470,Standard,2023-03-20,2023-06-09,399.0,UK,1,81
1471,Basic,2023-11-10,,399.0,US,0,814
1472,Standard,2023-08-07,,199.0,UK,0,909
1473,Premium,2023-03-24,2024-02-14,199.0,Germany,1,327
1474,Basic,2023-03-24,2023-08-23,199.0,UK,1,152
1475,Unknown,2023-04-06,,799.0,Unknown,0,1032
1476,Unknown,2023-05-03,2024-02-07,399.0,Australia,1,280
1477,Basic,2023-07-05,,199.0,Unknown,0,942
1478,Unknown,2023-01-16,,399.0,Unknown,0,1112
1479,Premium,2023-06-01,,199.0,UK,0,976
1480,Basic,2023-10-08,,199.0,UK,0,847
1481,Standard,2023-04-16,,199.0,US,0,1022
1482,Unknown,2023-10-07,,199.0,Germany,0,848
1483,Premium,2023-12-20,,199.0,Australia,0,774
1484,Basic,2023-02-07,,799.0,UK,0,1090
1485,Basic,2023-01-12,,199.0,Australia,0,1116
1486,Standard,2023-10-21,,199.0,Germany,0,834
1487,Basic,2023-08-20,,399.0,Unknown,0,896
1488,Basic,2023-08-15,,199.0,UK,0,901
1489,Basic,2023-07-14,,199.0,Unknown,0,933
1490,Basic,2023-06-21,,199.0,UK,0,956
1491,Basic,2023-09-28,,399.0,Unknown,0,857
1492,Basic,2023-07-17,2023-12-31,199.0,UK,1,167
1493,Standard,2023-02-06,,399.0,Unknown,0,1091
1494,Unknown,2023-12-16,,799.0,India,0,778
1495,Basic,2023-04-25,,399.0,US,0,1013
1496,Basic,2023-09-10,,799.0,UK,0,875
1497,Premium,2023-04-21,,399.0,Australia,0,1017
1498,Premium,2023-05-02,,199.0,India,0,1006
1499,Basic,2023-09-07,,399.0,India,0,878
1500,Standard,2023-12-14,,399.0,Germany,0,780
1501,Basic,2023-09-23,,199.0,Unknown,0,862
1502,Premium,2023-12-28,,199.0,UK,0,766
1503,Basic,2023-07-06,,199.0,US,0,941
1504,Standard,2023-10-30,,399.0,India,0,825
1505,Standard,2023-05-27,,399.0,Australia,0,981
1506,Standard,2023-09-09,,399.0,UK,0,876
1507,Basic,2023-06-09,,799.0,Germany,0,968
1508,Basic,2023-02-24,,799.0,Unknown,0,1073
1509,Basic,2023-08-29,,199.0,Germany,0,887
1510,Standard,2023-02-10,2024-01-17,399.0,India,1,341
1511,Basic,2023-07-09,,799.0,Australia,0,938
1512,Standard,2023-07-29,,199.0,India,0,918
1513,Standard,2023-08-17,,199.0,Unknown,0,899
1514,Standard,2023-09-14,,799.0,US,0,871
1515,Unknown,2023-03-08,,799.0,UK,0,1061
1516,Standard,2023-07-04,2023-10-02,799.0,US,1,90
1517,Standard,2023-11-14,,799.0,US,0,810
1518,Standard,2023-08-16,,799.0,Unknown,0,900
1519,Standard,2023-03-13,2024-01-12,199.0,Australia,1,305
1520,Basic,2023-01-19,,199.0,Australia,0,1109
1521,Basic,2023-11-08,,199.0,US,0,816
1522,Standard,2023-01-09,,799.0,Germany,0,1119
1523,Basic,2023-06-24,,199.0,Australia,0,953
1524,Standard,2023-07-04,,799.0,UK,0,943
1525,Premium,2023-01-03,2023-03-02,399.0,UK,1,58
1526,Premium,2023-11-11,2024-01-14,199.0,US,1,64
1527,Premium,2023-08-02,,799.0,UK,0,914
1528,Basic,2023-01-21,,399.0,UK,0,1107
1529,Basic,2023-11-27,,399.0,UK,0,797
1530,Basic,2023-12-15,,199.0,India,0,779
1531,Standard,2023-11-06,,199.0,Australia,0,818
1532,Basic,2023-03-16,2023-09-02,799.0,Unknown,1,170
1533,Basic,2023-11-24,,399.0,Australia,0,800
1534,Unknown,2023-12-06,,199.0,Unknown,0,788
1535,Basic,2023-03-05,,199.0,India,0,1064
1536,Basic,2023-03-29,,399.0,US,0,1040
1537,Standard,2023-12-05,,399.0,Australia,0,789
1538,Standard,2023-09-24,,399.0,UK,0,861
1539,Standard,2023-06-16,2023-08-10,399.0,Germany,1,55
