claim_id,risk_category,claim_amount,claim_date,settled
1207,Fraud,6359.754127085258,2023-01-03,False
1208,Auto,13485.085756499582,2022-02-21,False
1209,Property,74580.04341604127,2022-10-01,True
1210,Fraud,95819.98510434227,2023-03-20,True
1211,Fraud,37316.67057341624,2023-11-18,False
1212,Medical,17881.773809424616,2022-02-02,False
1213,Auto,33887.20313921784,2023-02-20,False
1214,Fraud,42552.730292109394,2023-10-06,False
1215,Auto,12769.137250198399,2023-03-01,True
1216,Property,14342.218766823886,2022-01-07,False
1217,Auto,83587.79538479871,2023-05-10,True
1218,Fraud,67653.99026058066,2022-12-20,True
1219,Property,30995.762488532564,2023-11-27,True
1220,Property,13333.871175618433,2022-07-18,True
1221,Medical,12737.99167665426,2023-12-16,True
1222,Property,14561.10509116404,2023-03-11,True
1223,Fraud,32775.93628285955,2022-05-16,True
1224,Medical,35078.69634547091,2022-10-15,True
1225,Fraud,9411.812201407083,2023-10-20,False
1226,Fraud,17778.172211328612,2023-12-20,True
1227,Medical,13663.219728559709,2023-07-21,True
1228,Medical,34756.59370147921,2023-02-12,True
1229,Auto,64193.68148410255,2023-12-18,False
1230,Fraud,10487.150457900394,2023-12-05,True
1231,Auto,1164.0570467497387,2022-12-02,True
1232,Property,9338.71068000007,2022-01-02,True
1233,Property,18110.540600245527,2022-07-04,True
1234,Auto,46481.40648656484,2023-11-05,False
1235,Medical,49781.97732104721,2023-07-15,False
1236,Property,11896.661816864236,2023-08-25,True
1237,Medical,19457.41603910358,2023-03-14,True
1238,Auto,33191.644236650165,2022-01-22,False
1239,Medical,19518.842659027057,2022-07-31,False
1240,Fraud,44151.98123730007,2023-04-22,False
1241,Property,45625.47206241537,2023-04-11,False
1242,Medical,78933.13881391483,2022-08-22,False
1243,Medical,40174.697053542615,2022-06-21,False
1244,Fraud,79661.42553805247,2023-08-26,True
1245,Medical,66078.2461873865,2023-11-06,True
1246,Auto,,2023-06-02,False
1247,Auto,37452.25409566326,2022-09-01,False
1248,Auto,12037.656516291448,2023-02-25,False
1249,Property,,2023-01-14,True
1250,Medical,869.747126511994,2023-04-18,False
1251,Property,28720.116000825717,2022-12-07,True
1252,Property,36070.103669559736,2023-11-02,True
1253,Medical,43034.58057760413,2022-05-03,False
1254,Medical,8814.405619418963,2023-03-10,False
1255,Auto,10809.290057605946,2022-07-07,True
1256,Property,18814.252668328536,2022-01-14,True
1257,Property,52182.4707662648,2022-03-11,True
1258,Medical,67678.12501543101,2023-10-13,False
1259,Property,32708.17771843358,2023-02-15,False
1260,Fraud,77830.69665554509,2023-08-14,False
1261,Medical,50609.989273789004,2022-11-14,True
1262,Auto,41933.657582503176,2023-03-13,False
1263,Fraud,20976.069929568912,2023-08-15,False
1264,Fraud,72944.35048146325,2022-05-26,False
1265,Auto,49125.56882579836,2022-08-15,True
1266,Fraud,69069.02911116026,2023-01-17,False
1267,Fraud,34187.18023342408,2022-06-29,False
1268,Fraud,32457.77652922506,2023-06-20,False
1269,Property,101769.23351458703,2022-04-09,False
1270,Fraud,53124.940827301114,2023-01-26,False
1271,Fraud,11884.600858269476,2022-09-27,True
1272,Medical,14543.932617182978,2022-04-04,True
1273,Auto,23918.216243229024,2023-04-08,True
1274,Property,38185.503154595346,2023-10-21,True
1275,Property,10715.3010548246,2022-10-12,True
1276,Auto,40148.235947172834,2022-01-22,False
1277,Property,39892.92086036244,2022-01-02,True
1278,Property,6202.324472889408,2022-04-13,True
1279,Property,7558.263724438361,2022-02-05,False
1280,Medical,56826.875350421105,2022-10-01,True
1281,Medical,31133.77548982334,2022-02-20,True
1282,Property,15385.01669511386,2022-05-23,True
1283,Auto,38626.42725520455,2023-04-28,True
1284,Auto,55698.17209777348,2022-01-17,False
1285,Medical,42625.66205525568,2023-08-12,False
1286,Medical,40580.07205019463,2022-10-05,True
1287,Fraud,49641.64860615587,2023-09-27,True
1288,Medical,66080.33052159354,2023-03-14,False
1289,Property,67287.36029031465,2023-03-12,True
1290,Medical,24688.864874203628,2023-01-19,False
1291,Fraud,49001.287166594,2023-11-17,False
1292,Fraud,60080.758141160935,2022-05-12,True
1293,Auto,48842.43697607666,2022-09-20,True
1294,Auto,12501.626544069457,2023-01-29,True
1295,Property,54160.59876376648,2022-07-27,True
1296,Medical,11329.502806459142,2022-08-14,True
1297,Fraud,43007.738646080485,2023-12-02,True
1298,Fraud,14960.364479150781,2023-04-10,True
1299,Auto,32155.12152646771,2022-12-24,True
1300,Auto,33828.65800511746,2022-05-24,True
1301,Medical,53090.17939587595,2022-12-20,True
1302,Fraud,20980.245679427266,2022-09-08,False
1303,Auto,46539.597065275455,2023-01-11,True
1304,Medical,73769.34409058893,2022-09-02,True
1305,Medical,63283.371732225605,2022-01-18,False
1306,Medical,67184.11850338208,2023-12-16,False
1307,Auto,2958.78229476074,2023-12-17,True
1308,Auto,11363.540382284915,2023-04-30,False
1309,Auto,9618.57635771821,2022-01-02,True
1310,Property,12394.4672131419,2023-01-11,False
1311,Property,6936.677126686545,2023-07-20,False
1312,Property,6124.938883560484,2022-06-15,False
1313,Auto,20410.69958173525,2022-11-25,True
1314,Auto,50038.168348117666,2023-10-17,False
1315,Property,58781.574238543304,2023-03-24,False
1316,Fraud,12389.766288864954,2022-04-02,False
1317,Fraud,30953.3744563864,2023-06-04,False
1318,Fraud,51237.89386229012,2022-09-09,False
1319,Fraud,64485.667893904174,2023-09-04,False
1320,Property,75980.08035084806,2022-02-08,True
1321,Medical,55780.466082135106,2023-03-12,True
1322,Medical,75631.05465619278,2023-10-10,True
1323,Fraud,10271.06853025158,2022-12-28,False
1324,Auto,15065.53123037743,2023-07-16,False
1325,Fraud,18668.586993383582,2022-03-24,False
1326,Fraud,1235.7207824667894,2023-12-09,True
1327,Medical,39435.1753831901,2022-01-27,False
1328,Auto,,2023-08-12,False
1329,Medical,15287.593266686768,2022-01-21,False
1330,Auto,45390.1034149144,2022-08-06,False
1331,Property,12355.518942773751,2022-02-14,False
1332,Medical,27791.933515268513,2023-02-11,False
1333,Property,39682.17141599155,2023-11-25,True
1334,Property,16432.88857901828,2023-04-24,True
1335,Fraud,63094.655503192385,2023-10-18,True
1336,Auto,54605.52715245445,2023-07-18,False
1337,Medical,75108.7275227411,2023-09-10,True
1338,Fraud,25632.875822211477,2023-12-12,False
1339,Medical,31396.177295921258,2022-12-03,False
1340,Property,55388.64254988246,2022-05-28,True
1341,Medical,127466.9684757894,2023-09-07,False
1342,Medical,20357.76449734077,2023-02-15,True
1343,Fraud,31858.50087756285,2023-05-29,True
1344,Auto,20125.751403665745,2023-07-26,True
1345,Medical,79887.89763583419,2023-01-20,False
1346,Property,41104.88644084185,2023-04-27,False
1347,Property,19375.025886868476,2023-08-26,False
1348,Fraud,16509.532333067713,2022-04-11,True
1349,Property,43122.75013371357,2022-04-24,True
1350,Medical,24096.426369142937,2022-09-19,True
1351,Auto,68465.28787381793,2023-02-26,False
1352,Medical,24618.177674396073,2022-02-23,False
1353,Fraud,36169.60939897211,2022-07-07,False
1354,Property,5617.168016138958,2023-06-23,False
1355,Medical,6380.580656647159,2023-08-15,True
1356,Medical,52437.87575114766,2022-07-09,False
1357,Property,32961.80149355233,2023-08-26,False
1358,Auto,53059.44441975074,2023-07-01,True
1359,Auto,38716.79779585636,2022-02-27,False
1360,Auto,60618.61853728247,2023-05-18,False
1361,Property,75086.03361914073,2022-07-08,True
1362,Medical,50395.87384351979,2023-07-02,False
1363,Fraud,18374.172752233768,2023-08-27,True
1364,Medical,33378.12381349947,2023-07-22,False
1365,Property,15493.500014529493,2023-08-02,True
1366,Property,16341.288746807268,2022-11-09,False
1367,Medical,9958.97058491171,2022-06-18,True
1368,Property,36043.02624490515,2022-05-11,False
1369,Medical,133738.15859052812,2023-11-09,False
1370,Medical,44784.72705739333,2023-07-18,True
1371,Auto,6308.929742447898,2022-06-01,True
1372,Property,16255.783609840848,2022-04-15,True
1373,Property,27820.153151103914,2023-01-02,False
1374,Auto,60786.08439986825,2022-04-02,True
1375,Auto,38291.3359269474,2023-12-14,False
1376,Auto,78779.2584358567,2023-03-08,True
1377,Fraud,18313.089621360534,2023-08-02,False
1378,Property,48059.549339047684,2023-11-12,False
1379,Medical,52640.89858204624,2022-11-01,True
1380,Medical,13887.551055864831,2022-01-28,False
1381,Medical,55335.23527855579,2022-10-15,True
1382,Property,43447.52150519551,2022-12-21,True
1383,Fraud,33784.55920159598,2023-06-28,True
1384,Property,40367.225512188714,2023-11-09,False
1385,Property,142044.72227705427,2023-02-08,False
1386,Property,26056.569344226187,2022-05-16,False
1387,Property,75272.76785654786,2022-03-09,False
1388,Property,57257.68868421293,2022-06-03,True
1389,Fraud,9148.91358114842,2023-04-08,False
1390,Auto,25122.701399455833,2022-11-22,True
1391,Medical,60648.82003202501,2022-04-06,False
1392,Property,4636.744095735365,2022-07-16,False
1393,Property,117989.27418719222,2022-04-18,False
1394,Property,65111.504995331896,2022-02-15,False
1395,Medical,13908.77465526784,2022-07-05,True
1396,Fraud,13498.925061601693,2023-03-30,False
1397,Medical,8519.57674229449,2022-11-19,True
1398,Fraud,38516.422658305564,2022-10-12,True
1399,Auto,37673.74338924731,2022-03-24,False
1400,Property,36814.28293403071,2023-10-12,False
1401,Fraud,34709.46691975406,2022-11-23,True
1402,Medical,69698.91853468092,2023-03-25,False
1403,Fraud,57779.08734698708,2022-11-17,False
1404,Fraud,60486.578640101005,2022-05-25,True
1405,Auto,24850.36567092849,2022-10-05,False
1406,Property,30405.686379132785,2023-09-04,False
1407,Property,91873.68067377704,2022-01-14,False
1408,Medical,25081.41086055955,2022-09-19,True
1409,Medical,24916.744336784777,2023-02-18,True
1410,Auto,9233.797831991664,2023-05-09,True
1411,Fraud,108900.60293842036,2022-02-16,False
1412,Fraud,65113.97727442484,2023-10-18,False
1413,Medical,66417.40983530047,2022-07-15,True
1414,Property,75464.52565330948,2022-10-17,False
1415,Fraud,30156.74916001871,2023-03-08,True
1416,Auto,41395.306934599466,2023-06-04,True
1417,Medical,55798.961940472436,2022-11-20,False
1418,Fraud,57703.99405334989,2023-03-05,True
1419,Property,3264.026653338625,2022-10-20,False
1420,Property,32729.41982101389,2023-01-12,False
1421,Auto,70737.85033517117,2023-06-19,False
1422,Auto,44452.36518304073,2022-03-25,True
1423,Medical,84303.43117162146,2023-01-08,False
1424,Medical,19608.554105150553,2022-01-24,False
1425,Property,25119.655563145992,2022-11-21,False
1426,Property,124636.2104966668,2022-11-12,False
1427,Fraud,36200.1608214366,2023-07-04,True
1428,Fraud,20061.52289394064,2022-08-09,True
1429,Fraud,39973.993510546825,2022-08-02,False
1430,Auto,71518.5534949026,2023-04-17,False
1431,Auto,14501.546688558801,2023-05-06,True
1432,Fraud,4261.905560527202,2022-03-26,False
1433,Property,88838.55023425655,2023-01-20,False
1434,Medical,66631.08361182068,2022-01-04,True
1435,Auto,8673.266296688886,2023-12-08,True
1436,Auto,23951.74957330797,2022-04-24,False
1437,Fraud,46058.071256137715,2022-08-03,True
1438,Medical,57738.10839804789,2022-12-02,True
1439,Auto,47165.849878420646,2023-10-15,False
1440,Medical,34073.78321326237,2022-06-16,False
1441,Auto,3354.192657395176,2022-10-14,True
1442,Medical,39153.530892596296,2023-05-10,False
1443,Medical,2435.6342476441127,2023-01-19,False
1444,Auto,34431.26163754224,2023-06-01,True
1445,Medical,47279.795618308744,2022-05-07,False
1446,Property,89972.4366507329,2023-03-09,True
1447,Auto,58773.40121187969,2022-03-27,True
1448,Auto,32648.184541702238,2023-08-21,False
1449,Property,41882.65655758061,2023-06-20,True
1450,Medical,13266.134439327301,2022-02-14,False
1451,Property,24608.528615985037,2023-09-15,False
1452,Auto,50990.07560860373,2022-10-17,False
1453,Property,13628.44207830001,2023-11-28,False
1454,Medical,29068.371500904315,2022-08-23,True
1455,Property,26871.740889058594,2022-06-06,False
1456,Auto,113841.41086734128,2023-02-10,True
1457,Medical,40206.95064962422,2023-11-04,False
1458,Auto,60596.01247491157,2023-05-20,False
1459,Auto,3565.2075667363088,2023-12-13,True
1460,Fraud,36807.95906030341,2022-05-02,True
1461,Auto,6151.315843473192,2022-08-12,False
1462,Auto,42546.75995275957,2022-01-23,True
1463,Medical,39751.76908934494,2022-07-16,True
1464,Medical,38870.42425315736,2023-04-24,True
1465,Medical,9358.28874235644,2022-10-12,False
1466,Property,42969.843109311216,2023-06-02,False
1467,Property,20866.246726817088,2022-11-04,False
1468,Medical,47909.10807125527,2022-12-11,True
1469,Property,59744.83295149624,2023-08-24,False
1470,Fraud,42571.83195827403,2023-02-02,False
1471,Property,20149.690535653783,2023-04-09,True
1472,Fraud,19943.280082788904,2022-04-25,False
1473,Medical,31297.820555815266,2023-09-28,False
1474,Medical,16710.679348018613,2023-03-26,False
1475,Property,38169.7974349766,2023-02-08,True
1476,Medical,45081.719509909686,2023-11-12,True
1477,Medical,3389.450140557714,2023-07-02,False
1478,Auto,53809.54963118775,2022-08-17,False
1479,Medical,43020.77414238478,2023-10-08,True
1480,Auto,19821.631600996203,2022-09-01,True
1481,Medical,67616.38788246346,2022-03-06,True
1482,Fraud,13775.255385982013,2022-08-25,False
1483,Fraud,26657.066080059434,2022-01-03,False
1484,Medical,34217.23003804804,2023-05-15,True
1485,Fraud,26963.994959184412,2022-02-06,True
1486,Fraud,24293.12747794582,2023-09-13,False
1487,Fraud,23598.127471787462,2022-09-07,True
1488,Property,33846.80340837096,2022-01-03,False
1489,Fraud,51290.59962719173,2022-08-23,True
1490,Auto,72315.09062559287,2023-02-21,False
1491,Property,43942.96270011591,2022-09-08,True
1492,Auto,43608.58342401873,2022-05-23,False
1493,Auto,40055.03404315566,2022-02-25,True
1494,Auto,19538.26682215656,2022-03-02,False
1495,Property,17329.7217104796,2022-03-09,False
1496,Medical,22203.0108364481,2022-03-20,False
1497,Fraud,11119.794934456508,2022-11-23,True
1498,Fraud,41214.12121463475,2023-01-02,False
1499,Medical,35948.69047058012,2023-12-09,False
1500,Medical,56364.27708116757,2023-12-08,False
1501,Auto,16511.571259415396,2023-06-19,True
1502,Property,57582.59632019646,2023-06-10,True
1503,Auto,27574.113908014762,2023-01-25,True
1504,Fraud,24053.915179285596,2022-10-16,False
1505,Medical,58435.12176725783,2023-06-05,True
1506,Fraud,3684.62944164775,2023-10-14,False
1507,Medical,88811.52259239774,2022-09-10,True
1508,Property,130024.33592478257,2022-04-05,True
1509,Auto,74514.16565041644,2023-11-22,True
1510,Fraud,18238.418084500783,2022-01-03,False
1511,Property,50338.478585333105,2023-11-27,False
1512,Fraud,69764.1321904764,2022-02-15,True
1513,Medical,20110.80193311731,2023-10-15,True
1514,Fraud,38700.77775604126,2023-06-09,False
1515,Property,60041.6087902626,2023-11-29,False
1516,Property,58212.18651874534,2023-04-27,False
1517,Auto,44377.45729074293,2023-08-20,False
1518,Fraud,39028.46060567682,2023-02-22,True
1519,Medical,47625.16477756306,2022-02-12,True
1520,Fraud,72257.9107693936,2023-10-30,True
1521,Auto,21488.745785397132,2023-11-27,False
1522,Medical,44582.94503750569,2023-07-13,False
1523,Medical,48478.426776586624,2022-07-25,True
1524,Auto,32285.54173271262,2023-12-23,True
1525,Medical,13696.723752210595,2022-10-02,True
1526,Property,20489.311644255926,2023-08-18,True
1527,Property,20126.50018012187,2022-04-07,True
1528,Medical,36155.77608326116,2022-06-28,False
1529,Fraud,37761.27416591418,2022-05-28,True
1530,Medical,32486.34371187877,2023-01-19,False
1531,Fraud,31216.029672497367,2022-03-13,False
1532,Auto,77892.47213675527,2022-08-05,False
1533,Property,936.3244907257816,2023-12-22,True
1534,Property,75207.4176046711,2023-03-09,False
1535,Auto,37591.98796605919,2023-09-28,True
1536,Auto,155002.52254073106,2023-05-16,True
1537,Property,55186.74124145858,2023-10-30,False
1538,Auto,20143.19737963983,2022-02-02,True
1539,Medical,10120.224789665235,2022-08-04,False
1540,Medical,91422.21923917926,2022-04-11,True
1541,Fraud,81333.65494731312,2023-04-15,True
1542,Fraud,53913.84208112626,2022-06-29,False
1543,Fraud,67122.37503482559,2023-10-01,False
1544,Medical,42597.73203810763,2022-11-29,True
1545,Property,13198.161927509893,2023-05-03,False
1546,Fraud,58007.003771384494,2023-04-05,False
1547,Medical,56753.238969103375,2023-01-12,True
1548,Property,75222.03664156812,2023-11-12,False
1549,Auto,36523.62973357622,2022-05-15,False
1550,Medical,39543.61334079668,2023-08-28,True
1551,Auto,29102.68624651089,2023-02-14,False
1552,Fraud,54504.8428105939,2022-06-04,True
1553,Property,6787.806011429502,2022-10-07,False
1554,Medical,20200.08197763456,2023-04-24,True
1555,Fraud,39222.51726695367,2022-07-18,False
1556,Fraud,54741.94208949444,2023-02-21,True
1557,Property,119675.21537928768,2022-04-08,True
1558,Auto,31343.958177777404,2022-09-07,True
1559,Fraud,56504.504268231285,2022-04-15,False
1560,Property,39574.70183290297,2023-10-03,True
1561,Property,16617.60888268842,2022-11-23,True
1562,Medical,49371.521103189756,2023-04-27,False
1563,Fraud,41531.2608380248,2023-01-12,True
1564,Auto,24303.882816400583,2023-10-14,True
1565,Auto,31512.223233355682,2022-01-15,True
1566,Fraud,32275.272721074867,2023-11-27,True
1567,Auto,30872.352684829915,2023-04-26,False
1568,Property,86835.09353412059,2022-01-16,False
1569,Property,34500.084618623936,2023-07-29,False
1570,Fraud,14485.358438295327,2023-04-30,True
1571,Auto,12277.474756182168,2022-10-06,False
1572,Property,32928.72312212926,2022-11-29,True
1573,Fraud,40940.37044426234,2022-09-14,True
1574,Property,29047.119112792505,2022-07-04,False
1575,Fraud,32035.394423483758,2023-08-11,True
1576,Medical,33264.143586517144,2022-01-27,True
1577,Medical,8085.302525481359,2022-01-25,False
1578,Fraud,18834.99068949501,2022-03-03,False
1579,Medical,18146.359917540773,2023-10-20,True
1580,Medical,28808.719147511725,2022-08-21,True
1581,Auto,20275.86379810109,2023-04-09,True
1582,Medical,10834.381280976091,2022-12-15,True
1583,Auto,48629.32821579636,2022-10-13,False
1584,Medical,31282.189703484855,2023-02-18,False
1585,Medical,16795.44740069749,2023-08-19,True
1586,Property,14892.901477033269,2023-11-18,False
1587,Fraud,17690.925929443758,2023-02-10,True
1588,Medical,6455.87982902155,2023-01-16,False
1589,Fraud,54969.741426649074,2022-06-19,False
1590,Fraud,60674.32398038544,2022-10-17,True
1591,Property,34896.42299737206,2023-05-31,False
1592,Fraud,43673.355635301494,2022-10-14,True
1593,Fraud,16317.561917688237,2022-11-03,False
1594,Medical,58075.75261322382,2023-07-16,False
1595,Property,9443.321056716324,2022-01-08,True
1596,Fraud,19423.182698113615,2022-12-23,False
1597,Medical,40285.244927234366,2023-08-04,False
1598,Property,50463.66964606951,2022-05-19,True
1599,Medical,21588.231439338993,2023-05-26,False
1600,Property,38055.88924554839,2022-09-05,False
1601,Property,18053.525306766503,2023-06-25,True
1602,Auto,28130.763383953756,2022-07-02,True
1603,Auto,33085.214246175405,2023-12-26,False
1604,Auto,22778.267777424986,2023-02-27,False
1605,Fraud,48105.260681446554,2023-02-01,True
1606,Medical,22089.684279710138,2022-11-01,True
1607,Property,38403.67887555818,2022-01-19,False
1608,Medical,25116.729172491298,2023-01-18,False
1609,Fraud,59414.188450388974,2022-08-14,True
1610,Auto,30619.696234006457,2022-08-18,False
1611,Auto,21835.177952874194,2023-08-31,False
1612,Medical,45358.575064062905,2023-05-10,True
1613,Medical,11783.95111401862,2023-04-29,False
1614,Property,23216.206820288848,2023-09-19,False
1615,Medical,45979.803097994496,2022-12-25,True
1616,Property,30015.75142368851,2023-11-23,False
1617,Property,31426.86495828338,2023-01-08,False
1618,Auto,20434.107955404506,2022-03-19,True
1619,Medical,35560.71495511308,2022-11-23,True
1620,Auto,11579.889976608152,2022-10-03,True
1621,Property,18346.518250960118,2022-12-18,False
1622,Auto,15054.81779643609,2022-07-01,False
1623,Auto,59445.10184425193,2023-05-20,False
1624,Property,36693.271548288874,2023-08-30,False
1625,Fraud,41202.023707418964,2023-08-21,True
1626,Fraud,28572.87827991323,2023-01-24,True
1627,Medical,75319.86881394834,2023-08-30,True
1628,Auto,78027.30899291114,2022-12-01,False
1629,Medical,7903.591255088842,2023-03-22,True
1630,Auto,23875.076488276023,2023-05-24,False
1631,Medical,45125.702352886765,2023-10-19,False
1632,Medical,27249.142942199847,2022-09-05,False
1633,Property,9165.97068845003,2023-11-24,True
1634,Fraud,14836.335497173644,2022-10-20,False
1635,Fraud,9319.04570413181,2023-06-15,False
1636,Fraud,5551.92525026097,2022-05-18,True
1637,Property,41568.878335991925,2023-07-10,True
1638,Fraud,15945.892879547637,2022-12-11,False
1639,Property,38078.13122859797,2022-02-06,False
1640,Auto,39941.57421757771,2022-11-10,False
1641,Property,22049.346162453632,2022-08-08,True
1642,Medical,26236.806170814623,2023-10-02,True
1643,Medical,35734.605237076765,2022-05-23,True
1644,Auto,23950.990942157365,2023-02-08,True
1645,Auto,24654.80018418075,2023-11-26,True
1646,Medical,70224.46010118234,2023-02-08,False
1647,Fraud,25280.099019051675,2023-07-09,False
1648,Fraud,19809.575147854797,2023-04-24,False
1649,Fraud,41973.41594549188,2023-12-23,False
1650,Auto,62447.36696917932,2023-07-14,True
1651,Medical,33566.543854020805,2022-08-08,True
1652,Property,13654.80340622238,2023-01-02,False
1653,Auto,4660.554726769838,2022-07-15,False
1654,Medical,171549.0805644712,2023-11-15,True
1655,Fraud,86896.55100326278,2023-11-18,False
1656,Fraud,85527.81059972799,2022-02-01,False
1657,Fraud,51230.150523182194,2022-02-23,True
1658,Medical,25195.46219868824,2023-02-27,False
1659,Fraud,69470.56408598021,2023-11-29,True
1660,Medical,25362.489962061027,2022-08-22,False
1661,Auto,44106.091434765585,2022-04-20,False
1662,Property,40902.76022731923,2022-04-10,False
1663,Fraud,24437.885698246177,2023-12-13,True
1664,Auto,90275.91626250022,2022-07-30,True
1665,Auto,47963.361706884665,2023-02-07,True
1666,Medical,15505.895390213418,2022-05-30,True
1667,Auto,24513.915801101877,2023-11-06,True
1668,Medical,72278.12379280748,2023-01-29,True
1669,Medical,31270.680006447416,2023-10-17,False
1670,Auto,57949.4158918562,2022-09-15,False
1671,Medical,8324.158295799483,2022-09-02,False
1672,Medical,25505.046156258722,2022-05-30,False
1673,Medical,50608.06821095282,2023-09-16,True
1674,Auto,19098.581208734915,2022-04-09,False
1675,Property,75196.8652708519,2022-04-13,True
1676,Medical,34409.99981336412,2023-12-24,False
1677,Fraud,65826.7213184925,2022-01-12,False
1678,Auto,50546.53189602133,2022-08-14,True
1679,Auto,19970.439029103025,2023-03-18,True
1680,Medical,15915.574333608678,2022-05-28,False
1681,Auto,17944.94773177188,2022-06-28,True
1682,Fraud,28650.137090945453,2022-01-07,True
1683,Property,17719.51696064721,2022-06-01,False
1684,Auto,145871.5901404366,2023-08-05,True
1685,Auto,17194.620071365964,2022-12-19,True
1686,Auto,1695.6439329223986,2023-07-19,True
1687,Medical,8014.683426093756,2023-11-05,False
1688,Fraud,6217.395693674499,2023-02-21,True
1689,Property,28714.69002618898,2023-08-28,True
1690,Fraud,15184.493239311001,2023-10-25,True
1691,Fraud,32036.217778296617,2023-07-24,False
1692,Auto,8333.431502676913,2022-07-15,False
1693,Property,46167.54640811414,2022-11-21,False
1694,Fraud,57205.77067780906,2023-04-27,True
1695,Property,7500.022643387884,2022-07-27,False
1696,Medical,34371.13560799578,2022-10-30,True
1697,Auto,8524.836062061424,2022-10-26,False
1698,Medical,147012.98402637278,2023-03-02,False
1699,Property,43296.387233821944,2022-03-03,True
1700,Auto,16201.25778873302,2022-07-14,True
1701,Medical,48798.302829300876,2023-07-21,True
1702,Auto,30510.77049426973,2022-12-29,True
1703,Medical,32920.55194479883,2023-07-15,True
1704,Fraud,30408.924386347564,2023-09-10,True
1705,Auto,10129.850547601207,2022-03-19,True
1706,Property,24354.02849069056,2022-10-11,False
1707,Auto,30124.840379974667,2022-02-26,False
1708,Property,12771.710893004521,2023-11-12,False
1709,Medical,86563.3905881244,2023-01-11,True
1710,Medical,27588.11560802329,2023-01-11,False
1711,Property,52240.121888536436,2023-12-20,True
1712,Medical,19680.974344273327,2023-01-08,False
1713,Auto,48603.18521496731,2023-11-06,False
1714,Medical,38793.566822457266,2022-09-01,True
1715,Property,33861.37890409486,2022-02-08,False
1716,Property,122512.96941021604,2022-11-05,False
1717,Fraud,78903.79255248701,2023-09-25,False
1718,Property,12205.083740523314,2022-03-27,False
1719,Medical,18861.58376394906,2022-04-09,False
1720,Property,13113.683509712006,2023-01-09,True
1721,Medical,61668.010447294044,2023-05-10,True
1722,Medical,25696.618488806544,2022-07-27,False
1723,Fraud,81616.7797179041,2023-09-17,True
1724,Medical,14121.687973424436,2022-03-24,True
1725,Property,57732.253327589766,2023-07-31,False
1726,Property,70331.41782598066,2022-01-01,True
1727,Property,30283.29974882145,2023-03-13,True
1728,Medical,15519.05751055091,2023-11-17,True
1729,Property,6773.526298606376,2022-09-07,False
1730,Auto,35421.207247465936,2023-02-14,False
1731,Auto,35705.1140427947,2023-01-21,False
1732,Property,3458.7854457499034,2022-03-25,False
1733,Medical,38675.10240037979,2023-05-05,False
1734,Property,10531.658668335851,2022-08-27,False
1735,Auto,53583.13446936628,2023-06-24,False
1736,Medical,37278.40808697065,2023-01-15,True
1737,Property,21743.398428896584,2023-01-26,False
1738,Medical,18691.699235527336,2022-11-24,True
1739,Property,5945.962814839782,2023-04-25,False
1740,Fraud,9599.80594124608,2022-10-31,False
1741,Medical,3201.4463673743658,2022-10-09,False
1742,Auto,42677.627346819594,2023-11-26,False
1743,Auto,19472.854799149776,2022-12-11,True
1744,Auto,4576.574148227062,2022-05-15,False
1745,Auto,27290.861370583316,2023-04-13,True
1746,Property,9734.166511734105,2022-12-27,True
1747,Property,80227.48051454118,2023-07-23,True
1748,Medical,15589.955911715473,2022-04-25,False
1749,Fraud,27847.655716154437,2022-07-05,False
1750,Fraud,19421.21566134769,2023-04-23,True
1751,Medical,28136.534443402863,2022-01-01,False
1752,Auto,30770.278450700687,2023-06-25,False
1753,Fraud,101629.00816699334,2023-10-24,False
1754,Fraud,31988.36269515674,2023-02-28,True
1755,Medical,132447.6379922129,2023-12-03,True
1756,Auto,33794.40489722395,2022-09-27,True
1757,Property,18751.455047433337,2023-02-23,True
1758,Property,64223.49169853278,2022-11-23,True
1759,Fraud,60885.91345434712,2022-07-14,False
1760,Property,5073.894168553343,2022-09-12,True
1761,Medical,27673.838367781653,2022-03-20,True
1762,Fraud,39924.06556405796,2022-04-08,True
1763,Fraud,59079.06552402619,2022-05-30,True
1764,Auto,87374.88367889404,2023-03-23,False
1765,Property,88879.1516891249,2022-05-03,False
1766,Auto,21016.329944228466,2023-09-02,True
1767,Fraud,14341.65303984788,2023-11-07,False
1768,Property,15938.002220504453,2023-07-12,True
1769,Auto,111563.3119585487,2022-12-25,True
1770,Property,11848.658868466158,2022-08-27,True
1771,Fraud,45738.084840689364,2023-06-14,False
1772,Fraud,19611.3022184132,2023-11-14,False
1773,Fraud,23473.691543688805,2023-10-31,True
1774,Medical,32243.250821370806,2022-07-23,True
1775,Auto,7700.79016143294,2023-10-20,True
1776,Auto,44126.425011499996,2022-05-23,False
1777,Fraud,39757.50094536025,2022-07-06,True
1778,Auto,25052.168899084365,2023-05-03,True
1779,Fraud,22449.77184220209,2022-05-02,False
1780,Auto,58000.43061745401,2022-12-16,True
1781,Property,63647.031061660266,2022-04-10,False
1782,Auto,22600.95232658625,2022-10-11,True
1783,Fraud,21716.150447018063,2023-06-11,False
1784,Auto,41609.18827125206,2023-01-19,True
1785,Property,60206.2616157585,2023-07-09,True
1786,Property,39245.02310779907,2022-07-06,False
1787,Property,57133.8786871387,2022-01-08,True
1788,Fraud,31120.52107942337,2023-09-16,False
1789,Medical,52973.47297590788,2023-06-29,True
